#NSGA2
popsize 50
maxGen 200
numVar 8
numObj 3
numCons 8
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	50
totalTime	14.8719
firstFrontCount	1
frontCount	50
avgEvalTime	0.295926
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	
0.496649	0.368017	0.338099	0.332167	0.182336	0.445542	0.584445	0.904012	44.6552	279.838	2.37035	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.358149	0.344383	0.255767	0.539221	0.628866	0.998242	5.33688	494.417	2.42224	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.138205	0.322502	0.63277	0.836271	279.646	3.06844	2.33832	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.351712	0.344383	0.255767	0.539221	0.628866	1	45.7151	160.569	2.40691	0	0	0	0	0	0	0	0	
0.480939	0.451719	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	11.1721	53.5542	2.42484	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.467347	0.628866	0.994001	13.025	301.523	2.40528	0	0	0	0	0	0	0	0	
0.496649	0.437642	0.3563	0.345487	0.255767	0.486696	0.648086	0.879014	17.5258	160.069	2.41563	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.258529	0.538376	0.592774	0.838346	14.6112	450.162	2.38104	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.210039	0.435521	0.628866	0.930392	3.39706	210.777	2.42381	0	0	0	0	0	0	0	0	
0.481842	0.368017	0.3563	0.337992	0.244122	0.447872	0.628866	0.951978	117.668	42.8954	2.40264	0	0	0	0	0	0	0	0	
0.443249	0.368017	0.3563	0.332167	0.252334	0.539221	0.626288	1	52.216	240.661	2.39518	0	0	0	0	0	0	0	0	
0.438838	0.375968	0.358149	0.344383	0.255767	0.539221	0.679694	0.998242	11.6231	55.2256	2.41918	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.344383	0.315382	0.355479	0.601364	0.957091	47.2435	144.458	2.39825	0	0	0	0	0	0	0	0	
0.465488	0.382041	0.367185	0.348458	0.135533	0.322502	0.63277	0.808814	9.77998	199.916	2.41201	0	0	0	0	0	0	0	0	
0.41249	0.385075	0.367185	0.350538	0.113498	0.322502	0.63277	0.796501	43.0869	409.826	2.36709	0	0	0	0	0	0	0	0	
0.481487	0.368017	0.358149	0.344383	0.267451	0.539221	0.628866	0.998242	43.243	208.409	2.39758	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.413902	0.628866	1	8.73724	393.911	2.38621	0	0	0	0	0	0	0	0	
0.422209	0.356699	0.3563	0.309841	0.345833	0.435678	0.808415	0.993589	44.4267	73.0083	2.41547	0	0	0	0	0	0	0	0	
0.438838	0.411013	0.358149	0.344383	0.112932	0.393971	0.628866	1	10.4959	107.395	2.41989	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.255475	0.538376	0.592774	0.881492	20.0574	98.4755	2.41833	0	0	0	0	0	0	0	0	
0.411631	0.382041	0.3563	0.332161	0.299959	0.39244	0.536279	0.948428	97.5399	31.419	2.42236	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.0836384	0.435521	0.725548	0.930392	46.1319	341.21	2.36081	0	0	0	0	0	0	0	0	
0.480939	0.453864	0.3563	0.345165	0.169304	0.485885	0.619965	0.892889	10.1132	327.168	2.40874	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.356926	0.344383	0.255767	0.622398	0.628866	0.898786	9.73392	58.8358	2.42512	0	0	0	0	0	0	0	0	
0.424806	0.397721	0.358149	0.345785	0.420561	0.467347	0.628866	0.994001	15.3228	338.123	2.39444	0	0	0	0	0	0	0	0	
0.41249	0.411235	0.366025	0.338239	0.080999	0.4923	0.657481	0.808814	15.6012	273.938	2.40939	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.330743	0.315382	0.355479	0.601364	0.925693	67.9985	16.369	2.4239	0	0	0	0	0	0	0	0	
0.411983	0.368017	0.356926	0.344383	0.255767	0.622398	0.628866	0.898786	8.1494	92.2179	2.424	0	0	0	0	0	0	0	0	
0.40156	0.347831	0.324719	0.323673	0.255767	0.495378	0.628866	0.898344	11.2721	389.629	2.40252	0	0	0	0	0	0	0	0	
0.438838	0.400671	0.358149	0.345545	0.210039	0.460757	0.628866	0.930392	13.1155	291.451	2.40591	0	0	0	0	0	0	0	0	
0.434051	0.358248	0.351757	0.344383	0.255475	0.57112	0.592774	0.881492	14.9941	356.322	2.40188	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.339579	0.332167	0.182336	0.445542	0.584445	1	11.9262	181.085	2.41078	0	0	0	0	0	0	0	0	
0.438838	0.384169	0.358149	0.344383	0.255767	0.626066	0.664848	0.998242	52.533	114.62	2.39241	0	0	0	0	0	0	0	0	
0.442141	0.373378	0.358149	0.344383	0.111215	0.435521	0.725548	0.97665	115.696	167.052	2.3907	0	0	0	0	0	0	0	0	
0.480939	0.453864	0.3563	0.345165	0.159539	0.418506	0.619965	0.892889	17.4512	160.415	2.41846	0	0	0	0	0	0	0	0	
0.497735	0.401352	0.35728	0.330743	0.315382	0.355479	0.628209	0.925693	63.1879	35.5504	2.42685	0	0	0	0	0	0	0	0	
0.438838	0.410482	0.358149	0.344383	0.398794	0.461086	0.664407	0.994001	18.4851	475.194	2.39086	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.369973	0.63277	0.835189	304.559	3.28511	2.36331	0	0	0	0	0	0	0	0	
0.414537	0.382041	0.367185	0.291447	0.138205	0.322502	0.63277	0.836271	10.632	252.675	2.42502	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.0901512	0.379883	0.63277	0.93362	464.624	315.815	2.35838	0	0	0	0	0	0	0	0	
0.422209	0.413918	0.3563	0.333922	0.278914	0.43341	0.808415	0.979722	124.532	140.966	2.39393	0	0	0	0	0	0	0	0	
0.424806	0.370491	0.357598	0.345785	0.420561	0.467347	0.609174	0.97725	101.824	360.176	2.38066	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	52.1908	194.779	2.40351	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.351712	0.344383	0.255767	0.539221	0.628866	1	61.4156	54.098	2.41356	0	0	0	0	0	0	0	0	
0.436522	0.406175	0.358149	0.344383	0.405283	0.413902	0.67977	1	380.884	72.1963	2.36177	0	0	0	0	0	0	0	0	



#Generation 136 / 200
currentGen	136
evaluateCount	6800
totalTime	1918.73
firstFrontCount	42
frontCount	2
avgEvalTime	0.243717
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	
0.496649	0.368017	0.3563	0.344383	0.254211	0.539221	0.628866	0.951978	47.5583	40.6599	2.4058	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.377782	0.63277	0.835189	19.7271	137.867	2.41844	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.366025	0.338239	0.113498	0.542834	0.687548	0.808814	40.6969	260.967	2.38313	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.180749	0.498883	0.63277	0.786175	17.2963	201.169	2.40813	0	0	0	0	0	0	0	0	
0.389569	0.382041	0.3563	0.332161	0.267651	0.39244	0.505404	0.948428	75.2475	39.0205	2.42073	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.338099	0.332167	0.182336	0.445542	0.584445	0.904012	44.6552	279.838	2.37035	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.358149	0.344383	0.255767	0.539221	0.628866	0.998242	5.33688	494.417	2.42224	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.138205	0.322502	0.63277	0.836271	279.646	3.06844	2.33832	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.351712	0.344383	0.255767	0.539221	0.628866	1	45.7151	160.569	2.40691	0	0	0	0	0	0	0	0	
0.480939	0.451719	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	11.1721	53.5542	2.42484	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.467347	0.628866	0.994001	13.025	301.523	2.40528	0	0	0	0	0	0	0	0	
0.496649	0.437642	0.3563	0.345487	0.255767	0.486696	0.648086	0.879014	17.5258	160.069	2.41563	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.258529	0.538376	0.592774	0.838346	14.6112	450.162	2.38104	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.210039	0.435521	0.628866	0.930392	3.39706	210.777	2.42381	0	0	0	0	0	0	0	0	
0.481842	0.368017	0.3563	0.337992	0.244122	0.447872	0.628866	0.951978	117.668	42.8954	2.40264	0	0	0	0	0	0	0	0	
0.443249	0.368017	0.3563	0.332167	0.252334	0.539221	0.626288	1	52.216	240.661	2.39518	0	0	0	0	0	0	0	0	
0.438838	0.375968	0.358149	0.344383	0.255767	0.539221	0.679694	0.998242	11.6231	55.2256	2.41918	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.344383	0.315382	0.355479	0.601364	0.957091	47.2435	144.458	2.39825	0	0	0	0	0	0	0	0	
0.465488	0.382041	0.367185	0.348458	0.135533	0.322502	0.63277	0.808814	9.77998	199.916	2.41201	0	0	0	0	0	0	0	0	
0.41249	0.385075	0.367185	0.350538	0.113498	0.322502	0.63277	0.796501	43.0869	409.826	2.36709	0	0	0	0	0	0	0	0	
0.481487	0.368017	0.358149	0.344383	0.267451	0.539221	0.628866	0.998242	43.243	208.409	2.39758	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.413902	0.628866	1	8.73724	393.911	2.38621	0	0	0	0	0	0	0	0	
0.422209	0.356699	0.3563	0.309841	0.345833	0.435678	0.808415	0.993589	44.4267	73.0083	2.41547	0	0	0	0	0	0	0	0	
0.438838	0.411013	0.358149	0.344383	0.112932	0.393971	0.628866	1	10.4959	107.395	2.41989	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.255475	0.538376	0.592774	0.881492	20.0574	98.4755	2.41833	0	0	0	0	0	0	0	0	
0.411631	0.382041	0.3563	0.332161	0.299959	0.39244	0.536279	0.948428	97.5399	31.419	2.42236	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.0836384	0.435521	0.725548	0.930392	46.1319	341.21	2.36081	0	0	0	0	0	0	0	0	
0.480939	0.453864	0.3563	0.345165	0.169304	0.485885	0.619965	0.892889	10.1132	327.168	2.40874	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.356926	0.344383	0.255767	0.622398	0.628866	0.898786	9.73392	58.8358	2.42512	0	0	0	0	0	0	0	0	
0.424806	0.397721	0.358149	0.345785	0.420561	0.467347	0.628866	0.994001	15.3228	338.123	2.39444	0	0	0	0	0	0	0	0	
0.41249	0.411235	0.366025	0.338239	0.080999	0.4923	0.657481	0.808814	15.6012	273.938	2.40939	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.330743	0.315382	0.355479	0.601364	0.925693	67.9985	16.369	2.4239	0	0	0	0	0	0	0	0	
0.411983	0.368017	0.356926	0.344383	0.255767	0.622398	0.628866	0.898786	8.1494	92.2179	2.424	0	0	0	0	0	0	0	0	
0.40156	0.347831	0.324719	0.323673	0.255767	0.495378	0.628866	0.898344	11.2721	389.629	2.40252	0	0	0	0	0	0	0	0	
0.438838	0.400671	0.358149	0.345545	0.210039	0.460757	0.628866	0.930392	13.1155	291.451	2.40591	0	0	0	0	0	0	0	0	
0.434051	0.358248	0.351757	0.344383	0.255475	0.57112	0.592774	0.881492	14.9941	356.322	2.40188	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.339579	0.332167	0.182336	0.445542	0.584445	1	11.9262	181.085	2.41078	0	0	0	0	0	0	0	0	
0.438838	0.384169	0.358149	0.344383	0.255767	0.626066	0.664848	0.998242	52.533	114.62	2.39241	0	0	0	0	0	0	0	0	
0.442141	0.373378	0.358149	0.344383	0.111215	0.435521	0.725548	0.97665	115.696	167.052	2.3907	0	0	0	0	0	0	0	0	
0.480939	0.453864	0.3563	0.345165	0.159539	0.418506	0.619965	0.892889	17.4512	160.415	2.41846	0	0	0	0	0	0	0	0	
0.497735	0.401352	0.35728	0.330743	0.315382	0.355479	0.628209	0.925693	63.1879	35.5504	2.42685	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.356926	0.344383	0.255767	0.422759	0.535972	0.907602	8.89118	107.236	2.42047	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.0901512	0.379883	0.63277	0.93362	464.624	315.815	2.35838	0	0	0	0	0	0	0	0	
0.414537	0.382041	0.367185	0.291447	0.138205	0.322502	0.63277	0.836271	10.632	252.675	2.42502	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.369973	0.63277	0.835189	304.559	3.28511	2.36331	0	0	0	0	0	0	0	0	
0.438838	0.410482	0.358149	0.344383	0.398794	0.461086	0.664407	0.994001	18.4851	475.194	2.39086	0	0	0	0	0	0	0	0	
0.422209	0.413918	0.3563	0.333922	0.278914	0.43341	0.808415	0.979722	124.532	140.966	2.39393	0	0	0	0	0	0	0	0	
0.424806	0.370491	0.357598	0.345785	0.420561	0.467347	0.609174	0.97725	101.824	360.176	2.38066	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	52.1908	194.779	2.40351	0	0	0	0	0	0	0	0	
0.436522	0.406175	0.358149	0.344383	0.405283	0.413902	0.67977	1	380.884	72.1963	2.36177	0	0	0	0	0	0	0	0	



#Generation 137 / 200
currentGen	137
evaluateCount	6850
totalTime	1931.19
firstFrontCount	42
frontCount	2
avgEvalTime	0.245013
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	
0.496649	0.368017	0.3563	0.344383	0.254211	0.539221	0.628866	0.951978	47.5583	40.6599	2.4058	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.377782	0.63277	0.835189	19.7271	137.867	2.41844	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.366025	0.338239	0.113498	0.542834	0.687548	0.808814	40.6969	260.967	2.38313	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.180749	0.498883	0.63277	0.786175	17.2963	201.169	2.40813	0	0	0	0	0	0	0	0	
0.389569	0.382041	0.3563	0.332161	0.267651	0.39244	0.505404	0.948428	75.2475	39.0205	2.42073	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.338099	0.332167	0.182336	0.445542	0.584445	0.904012	44.6552	279.838	2.37035	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.358149	0.344383	0.255767	0.539221	0.628866	0.998242	5.33688	494.417	2.42224	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.138205	0.322502	0.63277	0.836271	279.646	3.06844	2.33832	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.351712	0.344383	0.255767	0.539221	0.628866	1	45.7151	160.569	2.40691	0	0	0	0	0	0	0	0	
0.480939	0.451719	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	11.1721	53.5542	2.42484	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.467347	0.628866	0.994001	13.025	301.523	2.40528	0	0	0	0	0	0	0	0	
0.496649	0.437642	0.3563	0.345487	0.255767	0.486696	0.648086	0.879014	17.5258	160.069	2.41563	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.258529	0.538376	0.592774	0.838346	14.6112	450.162	2.38104	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.210039	0.435521	0.628866	0.930392	3.39706	210.777	2.42381	0	0	0	0	0	0	0	0	
0.481842	0.368017	0.3563	0.337992	0.244122	0.447872	0.628866	0.951978	117.668	42.8954	2.40264	0	0	0	0	0	0	0	0	
0.443249	0.368017	0.3563	0.332167	0.252334	0.539221	0.626288	1	52.216	240.661	2.39518	0	0	0	0	0	0	0	0	
0.438838	0.375968	0.358149	0.344383	0.255767	0.539221	0.679694	0.998242	11.6231	55.2256	2.41918	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.344383	0.315382	0.355479	0.601364	0.957091	47.2435	144.458	2.39825	0	0	0	0	0	0	0	0	
0.465488	0.382041	0.367185	0.348458	0.135533	0.322502	0.63277	0.808814	9.77998	199.916	2.41201	0	0	0	0	0	0	0	0	
0.41249	0.385075	0.367185	0.350538	0.113498	0.322502	0.63277	0.796501	43.0869	409.826	2.36709	0	0	0	0	0	0	0	0	
0.481487	0.368017	0.358149	0.344383	0.267451	0.539221	0.628866	0.998242	43.243	208.409	2.39758	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.413902	0.628866	1	8.73724	393.911	2.38621	0	0	0	0	0	0	0	0	
0.422209	0.356699	0.3563	0.309841	0.345833	0.435678	0.808415	0.993589	44.4267	73.0083	2.41547	0	0	0	0	0	0	0	0	
0.438838	0.411013	0.358149	0.344383	0.112932	0.393971	0.628866	1	10.4959	107.395	2.41989	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.255475	0.538376	0.592774	0.881492	20.0574	98.4755	2.41833	0	0	0	0	0	0	0	0	
0.411631	0.382041	0.3563	0.332161	0.299959	0.39244	0.536279	0.948428	97.5399	31.419	2.42236	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.0836384	0.435521	0.725548	0.930392	46.1319	341.21	2.36081	0	0	0	0	0	0	0	0	
0.480939	0.453864	0.3563	0.345165	0.169304	0.485885	0.619965	0.892889	10.1132	327.168	2.40874	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.356926	0.344383	0.255767	0.622398	0.628866	0.898786	9.73392	58.8358	2.42512	0	0	0	0	0	0	0	0	
0.424806	0.397721	0.358149	0.345785	0.420561	0.467347	0.628866	0.994001	15.3228	338.123	2.39444	0	0	0	0	0	0	0	0	
0.41249	0.411235	0.366025	0.338239	0.080999	0.4923	0.657481	0.808814	15.6012	273.938	2.40939	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.330743	0.315382	0.355479	0.601364	0.925693	67.9985	16.369	2.4239	0	0	0	0	0	0	0	0	
0.411983	0.368017	0.356926	0.344383	0.255767	0.622398	0.628866	0.898786	8.1494	92.2179	2.424	0	0	0	0	0	0	0	0	
0.40156	0.347831	0.324719	0.323673	0.255767	0.495378	0.628866	0.898344	11.2721	389.629	2.40252	0	0	0	0	0	0	0	0	
0.438838	0.400671	0.358149	0.345545	0.210039	0.460757	0.628866	0.930392	13.1155	291.451	2.40591	0	0	0	0	0	0	0	0	
0.434051	0.358248	0.351757	0.344383	0.255475	0.57112	0.592774	0.881492	14.9941	356.322	2.40188	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.339579	0.332167	0.182336	0.445542	0.584445	1	11.9262	181.085	2.41078	0	0	0	0	0	0	0	0	
0.438838	0.384169	0.358149	0.344383	0.255767	0.626066	0.664848	0.998242	52.533	114.62	2.39241	0	0	0	0	0	0	0	0	
0.442141	0.373378	0.358149	0.344383	0.111215	0.435521	0.725548	0.97665	115.696	167.052	2.3907	0	0	0	0	0	0	0	0	
0.480939	0.453864	0.3563	0.345165	0.159539	0.418506	0.619965	0.892889	17.4512	160.415	2.41846	0	0	0	0	0	0	0	0	
0.497735	0.401352	0.35728	0.330743	0.315382	0.355479	0.628209	0.925693	63.1879	35.5504	2.42685	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.356926	0.344383	0.255767	0.422759	0.535972	0.907602	8.89118	107.236	2.42047	0	0	0	0	0	0	0	0	
0.438838	0.410482	0.358149	0.344383	0.398794	0.461086	0.664407	0.994001	18.4851	475.194	2.39086	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.369973	0.63277	0.835189	304.559	3.28511	2.36331	0	0	0	0	0	0	0	0	
0.414537	0.382041	0.367185	0.291447	0.138205	0.322502	0.63277	0.836271	10.632	252.675	2.42502	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.0901512	0.379883	0.63277	0.93362	464.624	315.815	2.35838	0	0	0	0	0	0	0	0	
0.424806	0.370491	0.357598	0.345785	0.420561	0.467347	0.609174	0.97725	101.824	360.176	2.38066	0	0	0	0	0	0	0	0	
0.422209	0.413918	0.3563	0.333922	0.278914	0.43341	0.808415	0.979722	124.532	140.966	2.39393	0	0	0	0	0	0	0	0	
0.436522	0.406175	0.358149	0.344383	0.405283	0.413902	0.67977	1	380.884	72.1963	2.36177	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	52.1908	194.779	2.40351	0	0	0	0	0	0	0	0	



#Generation 138 / 200
currentGen	138
evaluateCount	6900
totalTime	1943.86
firstFrontCount	43
frontCount	2
avgEvalTime	0.249379
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	
0.496649	0.368017	0.3563	0.344383	0.254211	0.539221	0.628866	0.951978	47.5583	40.6599	2.4058	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.377782	0.63277	0.835189	19.7271	137.867	2.41844	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.366025	0.338239	0.113498	0.542834	0.687548	0.808814	40.6969	260.967	2.38313	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.180749	0.498883	0.63277	0.786175	17.2963	201.169	2.40813	0	0	0	0	0	0	0	0	
0.389569	0.382041	0.3563	0.332161	0.267651	0.39244	0.505404	0.948428	75.2475	39.0205	2.42073	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.338099	0.332167	0.182336	0.445542	0.584445	0.904012	44.6552	279.838	2.37035	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.358149	0.344383	0.255767	0.539221	0.628866	0.998242	5.33688	494.417	2.42224	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.138205	0.322502	0.63277	0.836271	279.646	3.06844	2.33832	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.351712	0.344383	0.255767	0.539221	0.628866	1	45.7151	160.569	2.40691	0	0	0	0	0	0	0	0	
0.480939	0.451719	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	11.1721	53.5542	2.42484	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.467347	0.628866	0.994001	13.025	301.523	2.40528	0	0	0	0	0	0	0	0	
0.496649	0.437642	0.3563	0.345487	0.255767	0.486696	0.648086	0.879014	17.5258	160.069	2.41563	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.258529	0.538376	0.592774	0.838346	14.6112	450.162	2.38104	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.210039	0.435521	0.628866	0.930392	3.39706	210.777	2.42381	0	0	0	0	0	0	0	0	
0.481842	0.368017	0.3563	0.337992	0.244122	0.447872	0.628866	0.951978	117.668	42.8954	2.40264	0	0	0	0	0	0	0	0	
0.443249	0.368017	0.3563	0.332167	0.252334	0.539221	0.626288	1	52.216	240.661	2.39518	0	0	0	0	0	0	0	0	
0.438838	0.375968	0.358149	0.344383	0.255767	0.539221	0.679694	0.998242	11.6231	55.2256	2.41918	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.344383	0.315382	0.355479	0.601364	0.957091	47.2435	144.458	2.39825	0	0	0	0	0	0	0	0	
0.465488	0.382041	0.367185	0.348458	0.135533	0.322502	0.63277	0.808814	9.77998	199.916	2.41201	0	0	0	0	0	0	0	0	
0.41249	0.385075	0.367185	0.350538	0.113498	0.322502	0.63277	0.796501	43.0869	409.826	2.36709	0	0	0	0	0	0	0	0	
0.481487	0.368017	0.358149	0.344383	0.267451	0.539221	0.628866	0.998242	43.243	208.409	2.39758	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.413902	0.628866	1	8.73724	393.911	2.38621	0	0	0	0	0	0	0	0	
0.422209	0.356699	0.3563	0.309841	0.345833	0.435678	0.808415	0.993589	44.4267	73.0083	2.41547	0	0	0	0	0	0	0	0	
0.438838	0.411013	0.358149	0.344383	0.112932	0.393971	0.628866	1	10.4959	107.395	2.41989	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.255475	0.538376	0.592774	0.881492	20.0574	98.4755	2.41833	0	0	0	0	0	0	0	0	
0.411631	0.382041	0.3563	0.332161	0.299959	0.39244	0.536279	0.948428	97.5399	31.419	2.42236	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.0836384	0.435521	0.725548	0.930392	46.1319	341.21	2.36081	0	0	0	0	0	0	0	0	
0.480939	0.453864	0.3563	0.345165	0.169304	0.485885	0.619965	0.892889	10.1132	327.168	2.40874	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.356926	0.344383	0.255767	0.622398	0.628866	0.898786	9.73392	58.8358	2.42512	0	0	0	0	0	0	0	0	
0.424806	0.397721	0.358149	0.345785	0.420561	0.467347	0.628866	0.994001	15.3228	338.123	2.39444	0	0	0	0	0	0	0	0	
0.41249	0.411235	0.366025	0.338239	0.080999	0.4923	0.657481	0.808814	15.6012	273.938	2.40939	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.330743	0.315382	0.355479	0.601364	0.925693	67.9985	16.369	2.4239	0	0	0	0	0	0	0	0	
0.411983	0.368017	0.356926	0.344383	0.255767	0.622398	0.628866	0.898786	8.1494	92.2179	2.424	0	0	0	0	0	0	0	0	
0.40156	0.347831	0.324719	0.323673	0.255767	0.495378	0.628866	0.898344	11.2721	389.629	2.40252	0	0	0	0	0	0	0	0	
0.438838	0.400671	0.358149	0.345545	0.210039	0.460757	0.628866	0.930392	13.1155	291.451	2.40591	0	0	0	0	0	0	0	0	
0.434051	0.358248	0.351757	0.344383	0.255475	0.57112	0.592774	0.881492	14.9941	356.322	2.40188	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.339579	0.332167	0.182336	0.445542	0.584445	1	11.9262	181.085	2.41078	0	0	0	0	0	0	0	0	
0.438838	0.384169	0.358149	0.344383	0.255767	0.626066	0.664848	0.998242	52.533	114.62	2.39241	0	0	0	0	0	0	0	0	
0.442141	0.373378	0.358149	0.344383	0.111215	0.435521	0.725548	0.97665	115.696	167.052	2.3907	0	0	0	0	0	0	0	0	
0.480939	0.453864	0.3563	0.345165	0.159539	0.418506	0.619965	0.892889	17.4512	160.415	2.41846	0	0	0	0	0	0	0	0	
0.497735	0.401352	0.35728	0.330743	0.315382	0.355479	0.628209	0.925693	63.1879	35.5504	2.42685	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.356926	0.344383	0.255767	0.422759	0.535972	0.907602	8.89118	107.236	2.42047	0	0	0	0	0	0	0	0	
